image,MEL,NV,BCC,AK,BKL,DF,VASC,SCC,UNK
ISIC_0063874,0.1316784918,0.8683018684,0.0000000000,0.0000000000,0.0000196556,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0034944,0.0017592272,0.9975797534,0.0005423015,0.0000002311,0.0001185571,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0035196,0.0000175389,0.0000000815,0.0012957685,0.0001049181,0.9985817671,0.0000000000,0.0000000001,0.0000000000,0.0000000000
ISIC_0066788,1.0000000000,0.0000000387,0.0000000000,0.0000000000,0.0000000047,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0063567,0.0170326307,0.9809078574,0.0000000000,0.0000000011,0.0020595132,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0034968,0.9973692894,0.0000000001,0.0026271164,0.0000000000,0.0000035176,0.0000000361,0.0000000000,0.0000000000,0.0000000000
ISIC_0068909,0.9998249412,0.0001748003,0.0000000480,0.0000000002,0.0000000803,0.0000000000,0.0000000620,0.0000000000,0.0000000000
ISIC_0057203,0.0000000016,0.9999988079,0.0000000000,0.0000000000,0.0000009880,0.0000000000,0.0000002059,0.0000000000,0.0000000000
ISIC_0061619,0.0527392104,0.0383337177,0.0123247039,0.0000000379,0.8539100885,0.0000000004,0.0000003419,0.0426919088,0.0000000000
ISIC_0068518,0.9999960661,0.0000000000,0.0000032405,0.0000000001,0.0000006910,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0057262,0.4880013764,0.0001387299,0.0000017189,0.0000000159,0.4869948328,0.0000000000,0.0248628668,0.0000003536,0.0000000000
ISIC_0059359,0.0018068346,0.0000012675,0.9498826265,0.0000028392,0.0482174903,0.0000000000,0.0000000000,0.0000889696,0.0000000000
ISIC_0055041,0.2405479550,0.0938311368,0.0004113572,0.0000000000,0.6651409864,0.0000000000,0.0000685991,0.0000000000,0.0000000000
ISIC_0064757,0.0019619362,0.0418662168,0.0000010167,0.0000000482,0.0249307118,0.0000000068,0.9312400818,0.0000000000,0.0000000000
ISIC_0035769,0.0000014609,0.0000000008,0.0085097337,0.9867699146,0.0031963005,0.0000000000,0.0000000028,0.0015226826,0.0000000000
ISIC_0053866,0.9990850687,0.0000000081,0.0000000002,0.0000000000,0.0009148960,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0034379,0.9999998808,0.0000000109,0.0000000000,0.0000001165,0.0000000194,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0071635,0.6497596502,0.0001092457,0.0000000000,0.0000000000,0.0164063722,0.0000000000,0.3337247670,0.0000000000,0.0000000000
ISIC_0035447,0.1360017955,0.0008731692,0.8625427485,0.0000030910,0.0005791616,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0072119,0.0331319422,0.9666901231,0.0000000000,0.0000000000,0.0000000176,0.0000000000,0.0001778950,0.0000000000,0.0000000000
ISIC_0069019,0.0000757661,0.9999240637,0.0000001037,0.0000000000,0.0000000163,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0066722,0.0016111542,0.0670433864,0.0505326875,0.0000191461,0.8467242718,0.0000000076,0.0000000269,0.0340693854,0.0000000000
ISIC_0069681,0.0005877347,0.0000153534,0.0001225037,0.9992625117,0.0000113540,0.0000004639,0.0000000189,0.0000000001,0.0000000000
ISIC_0056637,0.9969145060,0.0004748489,0.0001622372,0.0000266134,0.0024214026,0.0000000000,0.0000000002,0.0000003593,0.0000000000
ISIC_0057559,0.0238668043,0.0226512570,0.0000060238,0.0602269471,0.8932489157,0.0000000276,0.0000000000,0.0000000002,0.0000000000
ISIC_0071791,0.0005529922,0.4190784991,0.5536431074,0.0057879318,0.0034694504,0.0005947985,0.0168728828,0.0000002982,0.0000000312
ISIC_0064838,0.0000000241,0.0496995896,0.0003085782,0.0000000257,0.9499917626,0.0000000001,0.0000000000,0.0000000000,0.0000000000
ISIC_0061912,0.6090163589,0.3905872107,0.0000001034,0.0000000000,0.0003963933,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0071613,0.0002498713,0.0009298884,0.1057726368,0.0300717521,0.8625760078,0.0000000048,0.0000000000,0.0003997574,0.0000000000
ISIC_0062475,0.9987420440,0.0000002629,0.0008814174,0.0000000008,0.0003623976,0.0000010883,0.0000125490,0.0000001748,0.0000000000
ISIC_0063918,0.0000722450,0.0282326154,0.0010688012,0.0530772954,0.9174996018,0.0000416628,0.0000000118,0.0000077544,0.0000000000
ISIC_0069436,0.0002835574,0.3710091412,0.0000015831,0.0000010212,0.6286986470,0.0000000000,0.0000060477,0.0000000000,0.0000000000
ISIC_0056764,0.0000000191,0.0000000009,0.9249203801,0.0684686899,0.0000015299,0.0000000000,0.0000000818,0.0066093132,0.0000000000
ISIC_0058788,0.1847465187,0.0017619752,0.1171815395,0.5160698891,0.1802363098,0.0000000000,0.0000000000,0.0000037058,0.0000000000
ISIC_0054788,0.0007753069,0.0000000022,0.0001840562,0.0000187979,0.9990218878,0.0000000000,0.0000000000,0.0000000004,0.0000000000
ISIC_0035503,0.0000324086,0.0000396865,0.0000548025,0.0001724411,0.9996322393,0.0000215629,0.0000000024,0.0000468478,0.0000000000
ISIC_0068914,0.1988118291,0.5077040195,0.2934653461,0.0000187266,0.0000000154,0.0000000000,0.0000000920,0.0000000000,0.0000000000
ISIC_0035735,0.8438783884,0.1527563930,0.0000002067,0.0000000071,0.0033616496,0.0000018696,0.0000014343,0.0000000000,0.0000000000
ISIC_0069429,0.9999511242,0.0000000000,0.0000000316,0.0000000003,0.0000487608,0.0000000095,0.0000001092,0.0000000000,0.0000000000
ISIC_0060182,0.0038705363,0.9948596954,0.0003308772,0.0009389388,0.0000000079,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0034737,0.6950151324,0.1240791008,0.0230437256,0.0000000064,0.1232770607,0.0000000015,0.0345849991,0.0000000000,0.0000000000
ISIC_0070298,0.0000000088,0.0000000000,0.0499876365,0.0073283114,0.9426754713,0.0000000000,0.0000000000,0.0000085372,0.0000000000
ISIC_0064214,0.0000121868,0.0000000001,0.0000414410,0.8467707634,0.0000219446,0.0000000000,0.0000000000,0.1531536132,0.0000000000
ISIC_0035263,0.8533340096,0.0000000040,0.0017315149,0.0000000000,0.1446246952,0.0000000000,0.0000042214,0.0003055154,0.0000000000
ISIC_0054217,0.0895248204,0.0000000538,0.0002585984,0.0000000004,0.0346838050,0.0000000000,0.0000990913,0.8754336238,0.0000000000
ISIC_0054945,0.0022609655,0.9977389574,0.0000000000,0.0000000000,0.0000000351,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0068854,0.6700997353,0.0042025568,0.0176722184,0.2848912477,0.0231152195,0.0000000389,0.0000189626,0.0000000057,0.0000000001
ISIC_0070191,0.0147724887,0.0004782225,0.0019938124,0.8896585107,0.0930956528,0.0000000663,0.0000000370,0.0000011571,0.0000000000
ISIC_0061153,0.0065605035,0.0127416505,0.0027305169,0.0000000000,0.9777462482,0.0001674119,0.0000000995,0.0000536579,0.0000000000
ISIC_0062560,0.0000001186,0.9999977350,0.0000000000,0.0000000000,0.0000021382,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0060037,0.0099763339,0.9900236726,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0068485,0.0080641909,0.9919220209,0.0000000225,0.0000000007,0.0000007035,0.0000002181,0.0000127915,0.0000000004,0.0000000000
ISIC_0057944,0.8422545791,0.0000005190,0.0012524651,0.0000008834,0.1564904153,0.0000000000,0.0000000104,0.0000011636,0.0000000000
ISIC_0035301,0.9999924898,0.0000074206,0.0000000002,0.0000000003,0.0000000766,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0068789,0.0000000003,0.6577652693,0.3422303200,0.0000000002,0.0000043780,0.0000000000,0.0000000045,0.0000000000,0.0000000000
ISIC_0054810,0.0315242931,0.9684756994,0.0000000491,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0053566,0.0000649392,0.9965419173,0.0000000000,0.0000000000,0.0033931183,0.0000000000,0.0000000001,0.0000000001,0.0000000000
ISIC_0061434,0.0003244447,0.1576313674,0.0000000001,0.0000000000,0.8420442343,0.0000000033,0.0000000000,0.0000000000,0.0000000000
ISIC_0056910,0.0202089213,0.8036620021,0.0000441914,0.0007235468,0.1753613204,0.0000000000,0.0000000000,0.0000000608,0.0000000000
ISIC_0071936,0.1403792202,0.3756726980,0.4064350426,0.0000000005,0.0775127560,0.0000000097,0.0000002309,0.0000000008,0.0000000000
ISIC_0061129,0.0000321380,0.9999678135,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0069878,0.0295796636,0.0108738253,0.9492974281,0.0007833818,0.0092815990,0.0000000000,0.0000002122,0.0001839592,0.0000000000
ISIC_0056066,0.0329810195,0.9239161611,0.0000000028,0.0000000012,0.0431016050,0.0000006857,0.0000005220,0.0000000000,0.0000000000
ISIC_0035809,0.1297685802,0.0001904838,0.0094381869,0.5155277252,0.3450729251,0.0000000000,0.0000000000,0.0000020630,0.0000000000
ISIC_0056590,0.0000000002,0.0000117079,0.9866253138,0.0006223306,0.0008976042,0.0000000000,0.0118429810,0.0000000000,0.0000000000
ISIC_0067898,0.0295000002,0.8786624670,0.0884101614,0.0000000629,0.0003918000,0.0000000000,0.0030354555,0.0000000000,0.0000000000
ISIC_0070531,0.0000003359,0.0684183389,0.0000005454,0.0000000000,0.0000049478,0.0000000000,0.9315757751,0.0000000000,0.0000000000
ISIC_0064336,0.0000001793,0.0000000595,0.1368280947,0.8605605364,0.0000578649,0.0000000000,0.0000000000,0.0025533212,0.0000000000
ISIC_0059060,0.3547496796,0.0246882364,0.2194569558,0.0887818709,0.3123232424,0.0000000005,0.0000000000,0.0000000018,0.0000000000
ISIC_0034510,0.0068773143,0.7614410520,0.0000014098,0.0000391809,0.2316410244,0.0000000000,0.0000000000,0.0000000329,0.0000000000
ISIC_0065419,0.0000005920,0.0000000001,0.0008499842,0.9981350899,0.0010142571,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0034341,0.7354480028,0.2645485103,0.0000005610,0.0000020456,0.0000009212,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0057274,0.0000229850,0.9999769926,0.0000000000,0.0000000000,0.0000000016,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0057030,0.0000004883,0.0000016262,0.0672030523,0.0000294184,0.9327653646,0.0000000000,0.0000000000,0.0000000806,0.0000000000
ISIC_0071956,0.0002143720,0.0000000000,0.0000000017,0.9997729659,0.0000127034,0.0000000000,0.0000000000,0.0000000001,0.0000000000
ISIC_0063933,0.4663794637,0.0000000010,0.0283991136,0.0000092420,0.5047547221,0.0000000018,0.0000000000,0.0004573870,0.0000000000
ISIC_0071919,0.0000000001,0.0000000003,0.0000002241,0.9999997616,0.0000000002,0.0000000000,0.0000000000,0.0000000349,0.0000000000
ISIC_0068208,0.0020734353,0.0000000601,0.8814345002,0.0000000064,0.0000018682,0.0000000000,0.0000000034,0.1164900735,0.0000000000
ISIC_0053598,0.1160373613,0.0000000005,0.0005571573,0.0001992578,0.8832061291,0.0000000000,0.0000000000,0.0000000001,0.0000000000
ISIC_0062848,0.9569991827,0.0000028964,0.0146534359,0.0000000011,0.0001376509,0.0281971768,0.0000002703,0.0000092676,0.0000000000
ISIC_0035117,0.0139138540,0.2120801657,0.0049987966,0.0000000000,0.3514286578,0.0000002195,0.4175782800,0.0000000000,0.0000000000
ISIC_0063161,0.8825835586,0.0000000022,0.0000000000,0.0000000000,0.1174164936,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0060609,0.4273298979,0.5687289834,0.0025311927,0.0000000000,0.0014092099,0.0000006548,0.0000000010,0.0000000000,0.0000000000
ISIC_0054801,0.5097052455,0.0000183305,0.0057358686,0.0062419041,0.2377033681,0.0000000000,0.0000000019,0.2405952215,0.0000000000
ISIC_0058076,0.0000000211,0.9999855757,0.0000000000,0.0000000000,0.0000144598,0.0000000000,0.0000000000,0.0000000013,0.0000000000
ISIC_0065824,0.5530222058,0.3252422214,0.0000000000,0.0000000000,0.1216005906,0.0000000123,0.0000000005,0.0001349858,0.0000000000
ISIC_0058354,0.1321584135,0.0143795386,0.0161767323,0.8174846172,0.0192902721,0.0005104510,0.0000000108,0.0000000135,0.0000000007
ISIC_0067702,0.0000000064,0.0000000049,0.9994353652,0.0000000720,0.0003746980,0.0000191796,0.0001389846,0.0000316075,0.0000000000
ISIC_0058528,0.9998632669,0.0000040469,0.0000000117,0.0000108104,0.0001216463,0.0000000000,0.0000000000,0.0000001467,0.0000000000
ISIC_0067616,0.0328934789,0.0827125534,0.0000000734,0.0000032027,0.8843905330,0.0000000000,0.0000000000,0.0000001009,0.0000000000
ISIC_0061144,0.0000231366,0.9908342957,0.0000030273,0.0000000000,0.0000028601,0.0000000000,0.0091367019,0.0000000000,0.0000000000
ISIC_0070826,0.0331669562,0.0000197236,0.9511219263,0.0000000000,0.0156596340,0.0000000000,0.0000124588,0.0000193029,0.0000000000
ISIC_0034451,0.1790569872,0.8209425211,0.0000000000,0.0000000000,0.0000000001,0.0000000002,0.0000005140,0.0000000000,0.0000000000
ISIC_0056367,0.3088235557,0.6911764145,0.0000000000,0.0000000006,0.0000000113,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0063108,0.3164877594,0.6834515929,0.0000000000,0.0000000000,0.0000000001,0.0000032456,0.0000574368,0.0000000000,0.0000000000
ISIC_0054703,0.7358881831,0.0580887534,0.0000090030,0.0000000000,0.2041243464,0.0000000052,0.0000000000,0.0018897160,0.0000000000
ISIC_0071660,0.0004097682,0.0000000000,0.9588885307,0.0000019372,0.0406998135,0.0000000000,0.0000000000,0.0000000043,0.0000000000
ISIC_0059880,0.0266301315,0.0017975704,0.9668493271,0.0000007049,0.0047223037,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0056215,0.0000000028,0.0000355492,0.9989294410,0.0000000007,0.0000000034,0.0000000000,0.0010349473,0.0000000026,0.0000000000
ISIC_0064374,0.9905384779,0.0002020991,0.0056273108,0.0000000283,0.0005762491,0.0000000000,0.0000003649,0.0030555092,0.0000000000
ISIC_0062070,0.4126640856,0.5645456910,0.0000022678,0.0000000014,0.0227879435,0.0000000001,0.0000000000,0.0000000000,0.0000000000
ISIC_0071154,0.9972593784,0.0022059924,0.0000000051,0.0000023765,0.0005302932,0.0000000000,0.0000018945,0.0000000289,0.0000000000
ISIC_0035001,0.0014614686,0.0263308212,0.9167796373,0.0510498360,0.0043330737,0.0000000000,0.0000104920,0.0000346548,0.0000000002
ISIC_0053520,0.0000042814,0.0000000000,0.0000000000,0.0000000000,0.0000041723,0.0000000000,0.0000000000,0.9999915361,0.0000000000
ISIC_0058844,0.0221117102,0.9778485894,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000397388,0.0000000000,0.0000000000
ISIC_0062391,0.0020657063,0.1404213309,0.0027577695,0.8536164165,0.0004546310,0.0000000076,0.0006841618,0.0000000300,0.0000000003
ISIC_0056500,0.1076928899,0.0036557675,0.8868427277,0.0000056841,0.0001378453,0.0000000000,0.0015459172,0.0001191922,0.0000000000
ISIC_0035266,0.0986575708,0.0000157981,0.0000024001,0.0000000000,0.0000000016,0.0000000000,0.9013242722,0.0000000000,0.0000000000
ISIC_0064505,0.1969306022,0.3978973925,0.3172063828,0.0000341693,0.0879307985,0.0000007074,0.0000000195,0.0000000001,0.0000000000
ISIC_0065512,0.0001307613,0.0000107930,0.9899361134,0.0000000000,0.0002199161,0.0000000000,0.0000000000,0.0097023686,0.0000000000
ISIC_0066583,0.0283173379,0.0416003950,0.0082418090,0.0119383074,0.9096037745,0.0000001432,0.0000000007,0.0002982188,0.0000000000
ISIC_0066766,0.0659426376,0.7579116225,0.0000000000,0.0000000000,0.1760857552,0.0000000000,0.0000600433,0.0000000000,0.0000000000
ISIC_0055676,0.0103849936,0.0029587520,0.0031317272,0.0000013204,0.9835231900,0.0000000000,0.0000000000,0.0000000021,0.0000000000
ISIC_0060029,0.0000144234,0.0000000290,0.0000093384,0.5882703662,0.0000012371,0.0000000000,0.4110950530,0.0006095866,0.0000000000
ISIC_0056558,0.0000000018,0.0843741521,0.9155116677,0.0000000000,0.0000000000,0.0001141616,0.0000000036,0.0000000000,0.0000000000
ISIC_0063839,0.0043224511,0.9936429262,0.0000342847,0.0000000226,0.0020003486,0.0000000002,0.0000000001,0.0000000000,0.0000000000
ISIC_0058504,0.0000007799,0.0000001392,0.9999990463,0.0000000000,0.0000000065,0.0000000000,0.0000000009,0.0000000003,0.0000000000
ISIC_0071601,0.0234825015,0.0005848059,0.2077406794,0.0000000379,0.1234060749,0.0000000000,0.6447603703,0.0000255203,0.0000000000
ISIC_0054858,0.8116677403,0.1624592245,0.0000000003,0.0000322281,0.0258407407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0066789,0.0389401503,0.0195654146,0.9268058538,0.0000077320,0.0146162249,0.0000000000,0.0000646209,0.0000000000,0.0000000000
ISIC_0034659,0.0058044801,0.9941955209,0.0000000036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0065079,0.0211214386,0.9788782597,0.0000000000,0.0000000000,0.0000002810,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0057122,0.0038898848,0.3075851798,0.0024986418,0.0694878176,0.6164966226,0.0000000038,0.0000000463,0.0000418734,0.0000000005
ISIC_0054675,0.9999766350,0.0000060864,0.0000000086,0.0000162088,0.0000010210,0.0000000000,0.0000000001,0.0000000000,0.0000000000
ISIC_0070004,0.0110151842,0.9889808893,0.0000000000,0.0000000000,0.0000038818,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0069256,0.7976611257,0.2018538713,0.0000000204,0.0000000010,0.0004694441,0.0000155594,0.0000000000,0.0000000000,0.0000000000
ISIC_0059663,0.0249486044,0.9434047937,0.0000038485,0.0000000002,0.0315776579,0.0000000000,0.0000651436,0.0000000000,0.0000000000
ISIC_0054447,0.0001635924,0.0061816061,0.0048812116,0.0000000123,0.9887722135,0.0000000000,0.0000011749,0.0000001411,0.0000000000
ISIC_0054585,0.0686732978,0.0160228517,0.0003122083,0.0000015758,0.9149864912,0.0000000000,0.0000000001,0.0000035304,0.0000000000
ISIC_0064833,0.9975804090,0.0023897546,0.0000000000,0.0000000000,0.0000298216,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0061694,0.0001060330,0.9991475344,0.0007443251,0.0000000000,0.0000020423,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0071128,0.0073477137,0.9924547672,0.0001888404,0.0000000014,0.0000003662,0.0000079817,0.0000003321,0.0000000000,0.0000000000
ISIC_0036026,0.0000385393,0.9999613762,0.0000000000,0.0000000000,0.0000000485,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0035318,0.0015071313,0.0000001228,0.0028192347,0.0003678041,0.9953031540,0.0000000000,0.0000000000,0.0000026050,0.0000000000
ISIC_0068016,0.9478828907,0.0000000798,0.0000000529,0.0000706820,0.0520454720,0.0000000000,0.0000008976,0.0000000062,0.0000000000
ISIC_0035577,0.0001945429,0.0000048980,0.9772515297,0.0058764992,0.0140490886,0.0000000244,0.0000005581,0.0026227923,0.0000000000
ISIC_0035455,0.4220995903,0.0003439090,0.3229157031,0.0325037166,0.2214423567,0.0000000084,0.0004231717,0.0002714923,0.0000000040
ISIC_0035585,0.8455136418,0.1544863284,0.0000000000,0.0000000000,0.0000000012,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0066417,0.7482088208,0.0571491197,0.0007058660,0.0000000005,0.1937955171,0.0000000000,0.0001407140,0.0000000000,0.0000000000
ISIC_0067398,0.0000536272,0.0096618291,0.9014046788,0.0147785172,0.0741012618,0.0000000000,0.0000000127,0.0000000001,0.0000000000
ISIC_0058706,0.0251215231,0.9748697281,0.0000077982,0.0000000000,0.0000008668,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0071429,0.0080418140,0.0001618056,0.0007025675,0.9906251431,0.0004532521,0.0000153176,0.0000000362,0.0000000000,0.0000000000
ISIC_0072039,0.0061171665,0.0014785074,0.9922714233,0.0000000000,0.0001002489,0.0000000000,0.0000000000,0.0000325952,0.0000000000
ISIC_0060069,0.0449921489,0.9522626400,0.0000000000,0.0000000000,0.0027452139,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0054084,0.0000005371,0.0000000667,0.5135182738,0.4786530435,0.0062209000,0.0000000000,0.0000000000,0.0016071522,0.0000000000
ISIC_0067884,0.0015586303,0.9984413981,0.0000000000,0.0000000000,0.0000000132,0.0000000042,0.0000000000,0.0000000000,0.0000000000
ISIC_0062572,0.0025417809,0.2014779896,0.1714810282,0.4955081940,0.0397053063,0.0000000091,0.0000087637,0.0892769098,0.0000000012
ISIC_0065030,0.9985978007,0.0000680328,0.0012343808,0.0000031034,0.0000966857,0.0000000000,0.0000000000,0.0000000001,0.0000000000
ISIC_0035425,0.1756731719,0.0009102119,0.8228849769,0.0000000417,0.0002374919,0.0000000000,0.0000000000,0.0002940463,0.0000000000
ISIC_0053897,0.0032395667,0.9959791899,0.0000000000,0.0000000000,0.0007812569,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ISIC_0070478,0.0003830748,0.0000122556,0.0204877835,0.3492466211,0.0061567370,0.0000000000,0.0000786631,0.6236348748,0.0000000000
